"node1","node2","region1","region2","proportion_control","proportion_autism","risk_difference","effect_range","p_value","p_adjusted","p_by","selected","rank"
102,105,"Cerebelum_8_L","Cerebelum_9_R",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,2026
103,105,"Cerebelum_8_R","Cerebelum_9_R",0.4,0.381818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2610
104,105,"Cerebelum_9_L","Cerebelum_9_R",0.472727272727273,0.654545454545455,0.181818181818182,0.181818181818182,0.0830904117548648,1,1,FALSE,179
1,106,"Precentral_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4242
2,106,"Precentral_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4269
3,106,"Frontal_Sup_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4293
4,106,"Frontal_Sup_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4315
5,106,"Frontal_Sup_Orb_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4362
6,106,"Frontal_Sup_Orb_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4421
7,106,"Frontal_Mid_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4464
8,106,"Frontal_Mid_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4503
9,106,"Frontal_Mid_Orb_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4562
10,106,"Frontal_Mid_Orb_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4623
11,106,"Frontal_Inf_Oper_L","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3042
12,106,"Frontal_Inf_Oper_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4703
13,106,"Frontal_Inf_Tri_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4746
14,106,"Frontal_Inf_Tri_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4781
15,106,"Frontal_Inf_Orb_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4810
16,106,"Frontal_Inf_Orb_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4845
17,106,"Rolandic_Oper_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4883
18,106,"Rolandic_Oper_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4924
19,106,"Supp_Motor_Area_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4960
20,106,"Supp_Motor_Area_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,4976
21,106,"Olfactory_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5014
22,106,"Olfactory_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5057
23,106,"Frontal_Sup_Medial_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5089
24,106,"Frontal_Sup_Medial_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5115
25,106,"Frontal_Med_Orb_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5149
26,106,"Frontal_Med_Orb_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5181
27,106,"Rectus_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5216
28,106,"Rectus_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5259
29,106,"Insula_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5282
30,106,"Insula_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5300
31,106,"Cingulum_Ant_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5331
32,106,"Cingulum_Ant_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5356
33,106,"Cingulum_Mid_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5389
34,106,"Cingulum_Mid_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5405
35,106,"Cingulum_Post_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5456
36,106,"Cingulum_Post_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5485
37,106,"Hippocampus_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5501
38,106,"Hippocampus_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5511
39,106,"ParaHippocampal_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5526
40,106,"ParaHippocampal_R","Cerebelum_10_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3604
41,106,"Amygdala_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5582
42,106,"Amygdala_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5605
43,106,"Calcarine_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5633
44,106,"Calcarine_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5656
45,106,"Cuneus_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5678
46,106,"Cuneus_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5697
47,106,"Lingual_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5719
48,106,"Lingual_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5733
49,106,"Occipital_Sup_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5752
50,106,"Occipital_Sup_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5773
51,106,"Occipital_Mid_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5787
52,106,"Occipital_Mid_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5805
53,106,"Occipital_Inf_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5822
54,106,"Occipital_Inf_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5842
55,106,"Fusiform_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5854
56,106,"Fusiform_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5868
57,106,"Postcentral_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5881
58,106,"Postcentral_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5894
59,106,"Parietal_Sup_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5912
60,106,"Parietal_Sup_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5931
61,106,"Parietal_Inf_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5950
62,106,"Parietal_Inf_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,5977
63,106,"SupraMarginal_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6001
64,106,"SupraMarginal_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6025
65,106,"Angular_L","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3892
66,106,"Angular_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6079
67,106,"Precuneus_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6093
68,106,"Precuneus_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6107
69,106,"Paracentral_Lobule_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6122
70,106,"Paracentral_Lobule_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6131
71,106,"Caudate_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6149
72,106,"Caudate_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6173
73,106,"Putamen_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6183
74,106,"Putamen_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6193
75,106,"Pallidum_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6212
76,106,"Pallidum_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6235
77,106,"Thalamus_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6247
78,106,"Thalamus_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6255
79,106,"Heschl_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6272
80,106,"Heschl_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6295
81,106,"Temporal_Sup_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6308
82,106,"Temporal_Sup_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6324
83,106,"Temporal_Pole_Sup_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6335
84,106,"Temporal_Pole_Sup_R","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4043
85,106,"Temporal_Mid_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6356
86,106,"Temporal_Mid_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6366
87,106,"Temporal_Pole_Mid_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6380
88,106,"Temporal_Inf_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6392
89,106,"Temporal_Inf_R","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6401
90,106,"Cerebelum_Crus1_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6408
91,106,"Cerebelum_Crus1_R","Cerebelum_10_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6411
92,106,"Cerebelum_Crus2_L","Cerebelum_10_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6413
93,106,"Cerebelum_Crus2_R","Cerebelum_10_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4080
94,106,"Cerebelum_3_L","Cerebelum_10_R",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1865
95,106,"Cerebelum_3_R","Cerebelum_10_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4092
96,106,"Cerebelum_4_5_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6424
97,106,"Cerebelum_4_5_R","Cerebelum_10_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4103
98,106,"Cerebelum_6_L","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4104
99,106,"Cerebelum_6_R","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4106
100,106,"Cerebelum_7b_L","Cerebelum_10_R",0,0,0,0,1,1,1,FALSE,6431
101,106,"Cerebelum_7b_R","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4114
102,106,"Cerebelum_8_L","Cerebelum_10_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4118
103,106,"Cerebelum_8_R","Cerebelum_10_R",0.0545454545454545,0.127272727272727,0.0727272727272727,0.0727272727272727,0.320308493049491,1,1,FALSE,803
104,106,"Cerebelum_9_L","Cerebelum_10_R",0.0545454545454545,0.163636363636364,0.109090909090909,0.109090909090909,0.123540893849592,1,1,FALSE,306
105,106,"Cerebelum_9_R","Cerebelum_10_R",0.0909090909090909,0.254545454545455,0.163636363636364,0.163636363636364,0.0416138904217009,1,1,FALSE,92
1,107,"Precentral_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4243
2,107,"Precentral_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4270
3,107,"Frontal_Sup_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4294
4,107,"Frontal_Sup_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4316
5,107,"Frontal_Sup_Orb_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4363
6,107,"Frontal_Sup_Orb_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4422
7,107,"Frontal_Mid_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2954
8,107,"Frontal_Mid_R","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2978
9,107,"Frontal_Mid_Orb_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4563
10,107,"Frontal_Mid_Orb_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4624
11,107,"Frontal_Inf_Oper_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4663
12,107,"Frontal_Inf_Oper_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4704
13,107,"Frontal_Inf_Tri_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4747
14,107,"Frontal_Inf_Tri_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4782
15,107,"Frontal_Inf_Orb_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4811
16,107,"Frontal_Inf_Orb_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4846
17,107,"Rolandic_Oper_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4884
18,107,"Rolandic_Oper_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4925
19,107,"Supp_Motor_Area_L","Vermis_1_2",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3231
20,107,"Supp_Motor_Area_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,4977
21,107,"Olfactory_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3265
22,107,"Olfactory_R","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3291
23,107,"Frontal_Sup_Medial_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5090
24,107,"Frontal_Sup_Medial_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5116
25,107,"Frontal_Med_Orb_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5150
26,107,"Frontal_Med_Orb_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5182
27,107,"Rectus_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3383
28,107,"Rectus_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5260
29,107,"Insula_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5283
30,107,"Insula_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5301
31,107,"Cingulum_Ant_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5332
32,107,"Cingulum_Ant_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5357
33,107,"Cingulum_Mid_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5390
34,107,"Cingulum_Mid_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5406
35,107,"Cingulum_Post_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5457
36,107,"Cingulum_Post_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5486
37,107,"Hippocampus_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3553
38,107,"Hippocampus_R","Vermis_1_2",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3564
39,107,"ParaHippocampal_L","Vermis_1_2",0,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.118151419017406,1,1,FALSE,261
40,107,"ParaHippocampal_R","Vermis_1_2",0.0545454545454545,0.109090909090909,0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1177
41,107,"Amygdala_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3617
42,107,"Amygdala_R","Vermis_1_2",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3635
43,107,"Calcarine_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5634
44,107,"Calcarine_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5657
45,107,"Cuneus_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5679
46,107,"Cuneus_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5698
47,107,"Lingual_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5720
48,107,"Lingual_R","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3703
49,107,"Occipital_Sup_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5753
50,107,"Occipital_Sup_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5774
51,107,"Occipital_Mid_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5788
52,107,"Occipital_Mid_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5806
53,107,"Occipital_Inf_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5823
54,107,"Occipital_Inf_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5843
55,107,"Fusiform_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5855
56,107,"Fusiform_R","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1416
57,107,"Postcentral_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5882
58,107,"Postcentral_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5895
59,107,"Parietal_Sup_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5913
60,107,"Parietal_Sup_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5932
61,107,"Parietal_Inf_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5951
62,107,"Parietal_Inf_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,5978
63,107,"SupraMarginal_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6002
64,107,"SupraMarginal_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6026
65,107,"Angular_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6051
66,107,"Angular_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6080
67,107,"Precuneus_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6094
68,107,"Precuneus_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6108
69,107,"Paracentral_Lobule_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6123
70,107,"Paracentral_Lobule_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6132
71,107,"Caudate_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6150
72,107,"Caudate_R","Vermis_1_2",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3961
73,107,"Putamen_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6184
74,107,"Putamen_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6194
75,107,"Pallidum_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6213
76,107,"Pallidum_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6236
77,107,"Thalamus_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6248
78,107,"Thalamus_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6256
79,107,"Heschl_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6273
80,107,"Heschl_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6296
81,107,"Temporal_Sup_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6309
82,107,"Temporal_Sup_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6325
83,107,"Temporal_Pole_Sup_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6336
84,107,"Temporal_Pole_Sup_R","Vermis_1_2",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1857
85,107,"Temporal_Mid_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6357
86,107,"Temporal_Mid_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6367
87,107,"Temporal_Pole_Mid_R","Vermis_1_2",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6381
88,107,"Temporal_Inf_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6393
89,107,"Temporal_Inf_R","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6402
90,107,"Cerebelum_Crus1_L","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1467
91,107,"Cerebelum_Crus1_R","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1468
92,107,"Cerebelum_Crus2_L","Vermis_1_2",0,0,0,0,1,1,1,FALSE,6414
93,107,"Cerebelum_Crus2_R","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1471
94,107,"Cerebelum_3_L","Vermis_1_2",0.127272727272727,0.127272727272727,0,0,1,1,1,FALSE,2558
95,107,"Cerebelum_3_R","Vermis_1_2",0.181818181818182,0.272727272727273,0.0909090909090909,0.0909090909090909,0.363032177614477,1,1,FALSE,887
96,107,"Cerebelum_4_5_L","Vermis_1_2",0,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.118151419017406,1,1,FALSE,280
97,107,"Cerebelum_4_5_R","Vermis_1_2",0.109090909090909,0.236363636363636,0.127272727272727,0.127272727272727,0.128740272503646,1,1,FALSE,318
98,107,"Cerebelum_6_L","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1476
99,107,"Cerebelum_6_R","Vermis_1_2",0,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.118151419017406,1,1,FALSE,281
100,107,"Cerebelum_7b_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4109
101,107,"Cerebelum_7b_R","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1479
102,107,"Cerebelum_8_L","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4119
103,107,"Cerebelum_8_R","Vermis_1_2",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4121
104,107,"Cerebelum_9_L","Vermis_1_2",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1481
105,107,"Cerebelum_9_R","Vermis_1_2",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4122
106,107,"Cerebelum_10_R","Vermis_1_2",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6437
1,108,"Precentral_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4244
2,108,"Precentral_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4271
3,108,"Frontal_Sup_L","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2870
4,108,"Frontal_Sup_R","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2892
5,108,"Frontal_Sup_Orb_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4364
6,108,"Frontal_Sup_Orb_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4423
7,108,"Frontal_Mid_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4465
8,108,"Frontal_Mid_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4504
9,108,"Frontal_Mid_Orb_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4564
10,108,"Frontal_Mid_Orb_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4625
11,108,"Frontal_Inf_Oper_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4664
12,108,"Frontal_Inf_Oper_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4705
13,108,"Frontal_Inf_Tri_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4748
14,108,"Frontal_Inf_Tri_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4783
15,108,"Frontal_Inf_Orb_L","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3147
16,108,"Frontal_Inf_Orb_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4847
17,108,"Rolandic_Oper_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4885
18,108,"Rolandic_Oper_R","Vermis_3",0,0,0,0,1,1,1,FALSE,4926
19,108,"Supp_Motor_Area_L","Vermis_3",0,0,0,0,1,1,1,FALSE,4961
20,108,"Supp_Motor_Area_R","Vermis_3",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1292
21,108,"Olfactory_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5015
22,108,"Olfactory_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5058
23,108,"Frontal_Sup_Medial_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5091
24,108,"Frontal_Sup_Medial_R","Vermis_3",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1310
25,108,"Frontal_Med_Orb_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5151
26,108,"Frontal_Med_Orb_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5183
27,108,"Rectus_L","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3384
28,108,"Rectus_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5261
29,108,"Insula_L","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3424
30,108,"Insula_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5302
31,108,"Cingulum_Ant_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5333
32,108,"Cingulum_Ant_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5358
33,108,"Cingulum_Mid_L","Vermis_3",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3493
34,108,"Cingulum_Mid_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5407
35,108,"Cingulum_Post_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5458
36,108,"Cingulum_Post_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5487
37,108,"Hippocampus_L","Vermis_3",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3554
38,108,"Hippocampus_R","Vermis_3",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1989
39,108,"ParaHippocampal_L","Vermis_3",0,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,570
40,108,"ParaHippocampal_R","Vermis_3",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2169
41,108,"Amygdala_L","Vermis_3",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1372
42,108,"Amygdala_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5606
43,108,"Calcarine_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5635
44,108,"Calcarine_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5658
45,108,"Cuneus_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5680
46,108,"Cuneus_R","Vermis_3",0,0,0,0,1,1,1,FALSE,5699
47,108,"Lingual_L","Vermis_3",0,0,0,0,1,1,1,FALSE,5721
